0,0
-0.00040085,-0.00040085
-0.0012576,-0.0012576
-0.0021924,-0.0021924
-0.0034222,-0.0034222
-0.005259,-0.005259
-0.00774,-0.00774
-0.010107,-0.010107
-0.011487,-0.011487
-0.011408,-0.011408
-0.010484,-0.010484
-0.0096075,-0.0096075
-0.0093331,-0.0093331
-0.0090032,-0.0090032
-0.0079706,-0.0079706
-0.0065235,-0.0065235
-0.0047031,-0.0047031
-0.0026162,-0.0026162
-0.001001,-0.001001
-0.00063984,-0.00063984
-0.0021096,-0.0021096
-0.0051213,-0.0051213
-0.0068042,-0.0068042
-0.0048826,-0.0048826
-0.0010482,-0.0010482
0.0023615,0.0023615
0.0042346,0.0042346
0.0030504,0.0030504
-0.0024835,-0.0024835
-0.012414,-0.012414
-0.023737,-0.023737
-0.033201,-0.033201
-0.039385,-0.039385
-0.041709,-0.041709
-0.039773,-0.039773
-0.032418,-0.032418
-0.018894,-0.018894
0.00044219,0.00044219
0.023872,0.023872
0.050301,0.050301
0.075437,0.075437
0.094827,0.094827
0.10603,0.10603
0.10804,0.10804
0.10101,0.10101
0.086563,0.086563
0.068575,0.068575
0.051445,0.051445
0.03917,0.03917
0.034239,0.034239
0.035474,0.035474
0.04038,0.04038
0.046518,0.046518
0.052799,0.052799
0.058053,0.058053
0.05943,0.05943
0.054276,0.054276
0.040911,0.040911
0.018769,0.018769
-0.01161,-0.01161
-0.04872,-0.04872
-0.088821,-0.088821
-0.122,-0.122
-0.13834,-0.13834
-0.13064,-0.13064
-0.09513,-0.09513
-0.03167,-0.03167
0.054363,0.054363
0.14679,0.14679
0.22878,0.22878
0.29071,0.29071
0.32864,0.32864
0.34216,0.34216
0.33228,0.33228
0.30183,0.30183
0.25627,0.25627
0.20329,0.20329
0.15169,0.15169
0.10201,0.10201
0.052508,0.052508
0.001521,0.001521
-0.05231,-0.05231
-0.10991,-0.10991
-0.17168,-0.17168
-0.23602,-0.23602
-0.29572,-0.29572
-0.3448,-0.3448
-0.37914,-0.37914
-0.39577,-0.39577
-0.39347,-0.39347
-0.37553,-0.37553
-0.34601,-0.34601
-0.30421,-0.30421
-0.24944,-0.24944
-0.18267,-0.18267
-0.10626,-0.10626
-0.023564,-0.023564
0.061504,0.061504
0.14502,0.14502
0.22388,0.22388
0.29783,0.29783
0.36985,0.36985
0.44129,0.44129
0.50267,0.50267
0.54291,0.54291
0.55232,0.55232
0.52313,0.52313
0.45164,0.45164
0.33942,0.33942
0.19286,0.19286
0.022127,0.022127
-0.1581,-0.1581
-0.32532,-0.32532
-0.46346,-0.46346
-0.56118,-0.56118
-0.60941,-0.60941
-0.60095,-0.60095
-0.53183,-0.53183
-0.40488,-0.40488
-0.22976,-0.22976
-0.030165,-0.030165
0.13473,0.13473
0.21845,0.21845
0.22323,0.22323
0.16512,0.16512
0.065362,0.065362
-0.051274,-0.051274
-0.16281,-0.16281
-0.26207,-0.26207
-0.34707,-0.34707
-0.41832,-0.41832
-0.4786,-0.4786
-0.52504,-0.52504
-0.55372,-0.55372
-0.5603,-0.5603
-0.54137,-0.54137
-0.49616,-0.49616
-0.42704,-0.42704
-0.33913,-0.33913
-0.24092,-0.24092
-0.1473,-0.1473
-0.073006,-0.073006
-0.029328,-0.029328
-0.022558,-0.022558
-0.05395,-0.05395
-0.11842,-0.11842
-0.20078,-0.20078
-0.28308,-0.28308
-0.34861,-0.34861
-0.38597,-0.38597
-0.3967,-0.3967
-0.3876,-0.3876
-0.36541,-0.36541
-0.32979,-0.32979
-0.28003,-0.28003
-0.21717,-0.21717
-0.14379,-0.14379
-0.065548,-0.065548
0.0038253,0.0038253
0.050883,0.050883
0.066735,0.066735
0.04931,0.04931
0.010771,0.010771
-0.032439,-0.032439
-0.068091,-0.068091
-0.10037,-0.10037
-0.13727,-0.13727
-0.18565,-0.18565
-0.25053,-0.25053
-0.33088,-0.33088
-0.40904,-0.40904
-0.46516,-0.46516
-0.48372,-0.48372
-0.45844,-0.45844
-0.40186,-0.40186
-0.33272,-0.33272
-0.27,-0.27
-0.22755,-0.22755
-0.20343,-0.20343
-0.19054,-0.19054
-0.18279,-0.18279
-0.18154,-0.18154
-0.1892,-0.1892
-0.20689,-0.20689
-0.23293,-0.23293
-0.25847,-0.25847
-0.27379,-0.27379
-0.27292,-0.27292
-0.25955,-0.25955
-0.24015,-0.24015
-0.21992,-0.21992
-0.20347,-0.20347
-0.19295,-0.19295
-0.18301,-0.18301
-0.16691,-0.16691
-0.13914,-0.13914
-0.098288,-0.098288
-0.053965,-0.053965
-0.017871,-0.017871
8.9024e-05,8.9024e-05
-0.0071131,-0.0071131
-0.041155,-0.041155
-0.093097,-0.093097
-0.15193,-0.15193
-0.21182,-0.21182
-0.2685,-0.2685
-0.31702,-0.31702
-0.3482,-0.3482
-0.35422,-0.35422
-0.33085,-0.33085
-0.27773,-0.27773
-0.19813,-0.19813
-0.098339,-0.098339
0.011323,0.011323
0.11282,0.11282
0.19186,0.19186
0.23935,0.23935
0.24885,0.24885
0.21623,0.21623
0.14159,0.14159
0.030033,0.030033
-0.10687,-0.10687
-0.24587,-0.24587
-0.3629,-0.3629
-0.44237,-0.44237
-0.48698,-0.48698
-0.50507,-0.50507
-0.50563,-0.50563
-0.49778,-0.49778
-0.48724,-0.48724
-0.46547,-0.46547
-0.42238,-0.42238
-0.35111,-0.35111
-0.24872,-0.24872
-0.12176,-0.12176
-0.0012241,-0.0012241
0.083816,0.083816
0.12909,0.12909
0.14094,0.14094
0.12824,0.12824
0.10139,0.10139
0.071618,0.071618
0.04978,0.04978
0.041089,0.041089
0.033095,0.033095
0.010179,0.010179
-0.040399,-0.040399
-0.1235,-0.1235
-0.2251,-0.2251
-0.32623,-0.32623
-0.40934,-0.40934
-0.46347,-0.46347
-0.49322,-0.49322
-0.50788,-0.50788
-0.51455,-0.51455
-0.51044,-0.51044
-0.49139,-0.49139
-0.45525,-0.45525
-0.40208,-0.40208
-0.33575,-0.33575
