0.033656,0.033656
0.013494,0.013494
-0.024732,-0.024732
-0.071409,-0.071409
-0.11759,-0.11759
-0.15765,-0.15765
-0.19716,-0.19716
-0.22888,-0.22888
-0.2531,-0.2531
-0.27603,-0.27603
-0.29739,-0.29739
-0.3167,-0.3167
-0.33362,-0.33362
-0.34804,-0.34804
-0.36001,-0.36001
-0.36967,-0.36967
-0.37725,-0.37725
-0.38304,-0.38304
-0.38756,-0.38756
-0.39117,-0.39117
-0.3941,-0.3941
-0.39647,-0.39647
-0.39828,-0.39828
-0.39949,-0.39949
-0.39999,-0.39999
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.39989,-0.39989
-0.38561,-0.38561
-0.36312,-0.36312
-0.33797,-0.33797
-0.31306,-0.31306
-0.28189,-0.28189
-0.23612,-0.23612
-0.17112,-0.17112
-0.095068,-0.095068
-0.018685,-0.018685
0.048046,0.048046
0.095837,0.095837
0.1192,0.1192
0.12562,0.12562
0.12523,0.12523
0.12745,0.12745
0.13818,0.13818
0.15143,0.15143
0.15875,0.15875
0.15228,0.15228
0.12733,0.12733
0.090057,0.090057
0.048806,0.048806
0.0097293,0.0097293
-0.027963,-0.027963
-0.066637,-0.066637
-0.10849,-0.10849
-0.15426,-0.15426
-0.19931,-0.19931
-0.23803,-0.23803
-0.26675,-0.26675
-0.2883,-0.2883
-0.30653,-0.30653
-0.32375,-0.32375
-0.3418,-0.3418
-0.36097,-0.36097
-0.37585,-0.37585
-0.38004,-0.38004
-0.36755,-0.36755
-0.3348,-0.3348
-0.28639,-0.28639
-0.22858,-0.22858
-0.16721,-0.16721
-0.10771,-0.10771
-0.053593,-0.053593
-0.0019719,-0.0019719
0.050261,0.050261
0.10152,0.10152
0.14923,0.14923
0.19214,0.19214
0.22369,0.22369
0.24368,0.24368
0.26111,0.26111
0.278,0.278
0.29502,0.29502
0.31226,0.31226
0.32931,0.32931
0.34499,0.34499
0.35857,0.35857
0.36977,0.36977
0.3786,0.3786
0.38523,0.38523
0.38995,0.38995
0.3931,0.3931
0.39504,0.39504
0.39628,0.39628
0.39715,0.39715
0.39782,0.39782
0.39826,0.39826
0.39844,0.39844
0.38962,0.38962
0.35523,0.35523
0.29349,0.29349
0.21483,0.21483
0.13194,0.13194
0.056656,0.056656
-2.8045e-05,-2.8045e-05
-0.032538,-0.032538
-0.054354,-0.054354
-0.078946,-0.078946
-0.10388,-0.10388
-0.12316,-0.12316
-0.1312,-0.1312
-0.12279,-0.12279
-0.093109,-0.093109
-0.037667,-0.037667
0.044365,0.044365
0.14039,0.14039
0.23533,0.23533
0.31517,0.31517
0.36995,0.36995
0.3985,0.3985
0.39874,0.39874
0.39883,0.39883
0.39876,0.39876
0.38657,0.38657
0.35539,0.35539
0.30092,0.30092
0.2274,0.2274
0.14085,0.14085
0.046856,0.046856
-0.049361,-0.049361
-0.14443,-0.14443
-0.22746,-0.22746
-0.26465,-0.26465
-0.29105,-0.29105
-0.31204,-0.31204
-0.32905,-0.32905
-0.34282,-0.34282
-0.35383,-0.35383
-0.3626,-0.3626
-0.3701,-0.3701
-0.37701,-0.37701
-0.38346,-0.38346
-0.38895,-0.38895
-0.39314,-0.39314
-0.39602,-0.39602
-0.3978,-0.3978
-0.39887,-0.39887
-0.3995,-0.3995
-0.39985,-0.39985
-0.39999,-0.39999
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.4,-0.4
-0.38329,-0.38329
-0.34497,-0.34497
-0.29083,-0.29083
-0.22799,-0.22799
-0.16306,-0.16306
-0.10086,-0.10086
-0.040518,-0.040518
0.020132,0.020132
0.08254,0.08254
0.14579,0.14579
0.20761,0.20761
0.24054,0.24054
0.26094,0.26094
0.27545,0.27545
0.28643,0.28643
0.29496,0.29496
0.3017,0.3017
0.30744,0.30744
0.31281,0.31281
0.31827,0.31827
0.32397,0.32397
0.32934,0.32934
0.3338,0.3338
0.3371,0.3371
0.33969,0.33969
0.34208,0.34208
0.34456,0.34456
0.34686,0.34686
0.34872,0.34872
0.35032,0.35032
0.35187,0.35187
0.35357,0.35357
0.35558,0.35558
0.35792,0.35792
0.36021,0.36021
0.36213,0.36213
0.36381,0.36381
0.3654,0.3654
0.36684,0.36684
0.36809,0.36809
0.36918,0.36918
0.37013,0.37013
0.37099,0.37099
0.37182,0.37182
0.37263,0.37263
0.37334,0.37334
0.37383,0.37383
0.374,0.374
0.37087,0.37087
0.36407,0.36407
0.35611,0.35611
0.34936,0.34936
0.34482,0.34482
0.33963,0.33963
0.33332,0.33332
0.32632,0.32632
0.3189,0.3189
0.31089,0.31089
0.30242,0.30242
0.2953,0.2953
0.29164,0.29164
0.29339,0.29339
0.30237,0.30237
0.32029,0.32029
0.34765,0.34765
0.37444,0.37444
0.37661,0.37661
0.37849,0.37849
0.37995,0.37995
0.38113,0.38113
0.38221,0.38221
0.38324,0.38324
0.38406,0.38406
0.3845,0.3845
0.38468,0.38468
0.38474,0.38474
0.38481,0.38481
0.38502,0.38502
0.38543,0.38543
0.38593,0.38593
0.38635,0.38635
0.3866,0.3866
0.38672,0.38672
0.38673,0.38673
0.38455,0.38455
0.38141,0.38141
0.37899,0.37899
0.37884,0.37884
0.3819,0.3819
0.38674,0.38674
0.38698,0.38698
0.38719,0.38719
0.38752,0.38752
0.38808,0.38808
0.38879,0.38879
0.38954,0.38954
0.39024,0.39024
0.39084,0.39084
0.39137,0.39137
0.39184,0.39184
0.39229,0.39229
0.39274,0.39274
0.39325,0.39325
0.39385,0.39385
0.39457,0.39457
0.39533,0.39533
0.3961,0.3961
0.39691,0.39691
0.3977,0.3977
0.39841,0.39841
0.399,0.399
0.39944,0.39944
0.39974,0.39974
0.39991,0.39991
0.39998,0.39998
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.39401,0.39401
0.38115,0.38115
0.36328,0.36328
0.34198,0.34198
0.31787,0.31787
0.29135,0.29135
0.26271,0.26271
0.23192,0.23192
0.19892,0.19892
0.16414,0.16414
0.13004,0.13004
0.099436,0.099436
0.074411,0.074411
0.054888,0.054888
0.040545,0.040545
0.031003,0.031003
0.025328,0.025328
0.022503,0.022503
0.02158,0.02158
0.021941,0.021941
0.02407,0.02407
0.027786,0.027786
0.029344,0.029344
0.024362,0.024362
0.0087655,0.0087655
-0.021235,-0.021235
-0.06776,-0.06776
-0.12717,-0.12717
-0.19468,-0.19468
-0.23857,-0.23857
-0.26263,-0.26263
-0.27996,-0.27996
-0.29347,-0.29347
-0.30446,-0.30446
-0.31342,-0.31342
-0.31991,-0.31991
-0.32342,-0.32342
-0.32376,-0.32376
-0.3109,-0.3109
-0.29164,-0.29164
-0.27423,-0.27423
-0.2663,-0.2663
-0.27274,-0.27274
-0.28904,-0.28904
-0.3104,-0.3104
-0.32586,-0.32586
-0.33061,-0.33061
-0.33424,-0.33424
-0.33531,-0.33531
-0.32616,-0.32616
-0.30477,-0.30477
-0.27633,-0.27633
-0.24486,-0.24486
-0.21097,-0.21097
-0.1752,-0.1752
-0.1412,-0.1412
-0.11319,-0.11319
-0.095048,-0.095048
-0.090413,-0.090413
-0.1004,-0.1004
-0.11702,-0.11702
-0.13058,-0.13058
-0.13207,-0.13207
-0.11676,-0.11676
-0.0949,-0.0949
-0.077032,-0.077032
-0.062304,-0.062304
-0.047259,-0.047259
-0.028677,-0.028677
-0.0035638,-0.0035638
0.029606,0.029606
0.067212,0.067212
0.10463,0.10463
0.13754,0.13754
0.16194,0.16194
0.17554,0.17554
0.1819,0.1819
0.18577,0.18577
0.19158,0.19158
0.20325,0.20325
0.21815,0.21815
0.23245,0.23245
0.24534,0.24534
0.25655,0.25655
0.26598,0.26598
0.27371,0.27371
0.28016,0.28016
0.28492,0.28492
0.2879,0.2879
0.29061,0.29061
0.29433,0.29433
0.29859,0.29859
0.30267,0.30267
0.30613,0.30613
0.30895,0.30895
0.31087,0.31087
0.31173,0.31173
0.31203,0.31203
0.3124,0.3124
0.3134,0.3134
0.31554,0.31554
0.31919,0.31919
0.32437,0.32437
0.3303,0.3303
0.33616,0.33616
0.3414,0.3414
0.34563,0.34563
0.34868,0.34868
0.3509,0.3509
0.35257,0.35257
0.35356,0.35356
0.35362,0.35362
0.34219,0.34219
0.31804,0.31804
0.28758,0.28758
0.25849,0.25849
0.23628,0.23628
0.21941,0.21941
0.2048,0.2048
0.18957,0.18957
0.17152,0.17152
0.1506,0.1506
0.12721,0.12721
0.1014,0.1014
0.071733,0.071733
0.036542,0.036542
-0.0057409,-0.0057409
-0.055518,-0.055518
-0.10896,-0.10896
-0.16145,-0.16145
-0.20852,-0.20852
-0.23424,-0.23424
-0.25173,-0.25173
-0.26606,-0.26606
-0.27783,-0.27783
-0.28707,-0.28707
-0.29376,-0.29376
-0.29808,-0.29808
-0.30099,-0.30099
-0.30347,-0.30347
-0.30627,-0.30627
-0.30985,-0.30985
-0.31376,-0.31376
-0.31747,-0.31747
-0.32056,-0.32056
-0.32286,-0.32286
-0.32481,-0.32481
-0.32694,-0.32694
-0.3297,-0.3297
-0.33332,-0.33332
-0.33757,-0.33757
-0.34214,-0.34214
-0.34677,-0.34677
-0.35127,-0.35127
-0.35559,-0.35559
-0.35998,-0.35998
-0.36469,-0.36469
-0.36975,-0.36975
-0.37484,-0.37484
-0.37965,-0.37965
-0.38396,-0.38396
-0.38766,-0.38766
-0.39071,-0.39071
-0.3931,-0.3931
-0.39491,-0.39491
-0.3962,-0.3962
-0.39704,-0.39704
-0.39753,-0.39753
-0.3977,-0.3977
-0.39197,-0.39197
-0.3718,-0.3718
-0.33779,-0.33779
-0.28974,-0.28974
-0.22443,-0.22443
-0.13993,-0.13993
-0.041713,-0.041713
0.063272,0.063272
0.16857,0.16857
0.23954,0.23954
0.26824,0.26824
0.28587,0.28587
0.29775,0.29775
0.30603,0.30603
0.31173,0.31173
0.31503,0.31503
0.31584,0.31584
0.3044,0.3044
0.27852,0.27852
0.24117,0.24117
0.19507,0.19507
0.14236,0.14236
0.083307,0.083307
0.017731,0.017731
-0.053839,-0.053839
-0.12814,-0.12814
-0.20142,-0.20142
-0.24038,-0.24038
-0.26115,-0.26115
-0.27491,-0.27491
-0.28481,-0.28481
-0.29241,-0.29241
-0.29855,-0.29855
-0.30344,-0.30344
-0.30705,-0.30705
-0.30919,-0.30919
-0.3104,-0.3104
-0.3111,-0.3111
-0.30996,-0.30996
-0.30428,-0.30428
-0.2955,-0.2955
-0.28357,-0.28357
-0.27005,-0.27005
-0.25689,-0.25689
-0.24593,-0.24593
-0.23832,-0.23832
-0.23296,-0.23296
-0.22827,-0.22827
-0.2233,-0.2233
-0.21917,-0.21917
-0.21746,-0.21746
-0.2196,-0.2196
-0.22623,-0.22623
-0.23502,-0.23502
-0.24307,-0.24307
-0.24769,-0.24769
-0.247,-0.247
-0.24176,-0.24176
-0.2333,-0.2333
-0.22287,-0.22287
-0.21119,-0.21119
-0.19722,-0.19722
-0.17954,-0.17954
-0.15693,-0.15693
-0.12854,-0.12854
-0.093624,-0.093624
-0.051527,-0.051527
-0.0016224,-0.0016224
0.055802,0.055802
0.11703,0.11703
0.17772,0.17772
0.2237,0.2237
0.24494,0.24494
0.2582,0.2582
0.26707,0.26707
0.2735,0.2735
0.27873,0.27873
0.2836,0.2836
0.28872,0.28872
0.29421,0.29421
0.29896,0.29896
0.30222,0.30222
0.3047,0.3047
0.30729,0.30729
0.31047,0.31047
0.31355,0.31355
0.31572,0.31572
0.31631,0.31631
0.3072,0.3072
0.28963,0.28963
0.26949,0.26949
0.25086,0.25086
0.23194,0.23194
0.2102,0.2102
0.18553,0.18553
0.15865,0.15865
0.13128,0.13128
0.10499,0.10499
0.080577,0.080577
0.060542,0.060542
0.047719,0.047719
0.044748,0.044748
0.05408,0.05408
0.076653,0.076653
0.10797,0.10797
0.1425,0.1425
0.17509,0.17509
0.20097,0.20097
0.21566,0.21566
0.21661,0.21661
0.20777,0.20777
0.19441,0.19441
0.1807,0.1807
0.16752,0.16752
0.15613,0.15613
0.14903,0.14903
0.13852,0.13852
0.1222,0.1222
0.099875,0.099875
0.071355,0.071355
0.036468,0.036468
-0.0039129,-0.0039129
-0.044854,-0.044854
-0.080733,-0.080733
-0.10632,-0.10632
-0.11675,-0.11675
-0.10896,-0.10896
-0.086047,-0.086047
-0.052329,-0.052329
-0.011852,-0.011852
0.031622,0.031622
0.074591,0.074591
0.11379,0.11379
0.14724,0.14724
0.17726,0.17726
0.20705,0.20705
0.23959,0.23959
0.27654,0.27654
0.31496,0.31496
0.32148,0.32148
0.32586,0.32586
0.32953,0.32953
0.33279,0.33279
0.33564,0.33564
0.33805,0.33805
0.33998,0.33998
0.34138,0.34138
0.34207,0.34207
0.3399,0.3399
0.329,0.329
0.31444,0.31444
0.30133,0.30133
0.29067,0.29067
0.28318,0.28318
0.2813,0.2813
0.28263,0.28263
0.28354,0.28354
0.28067,0.28067
0.2709,0.2709
0.25325,0.25325
0.23456,0.23456
0.22119,0.22119
0.21125,0.21125
0.20104,0.20104
0.18852,0.18852
0.17746,0.17746
0.17279,0.17279
0.17791,0.17791
0.19126,0.19126
0.21022,0.21022
0.23232,0.23232
0.25529,0.25529
0.277,0.277
0.29546,0.29546
0.30958,0.30958
0.32126,0.32126
0.33299,0.33299
0.34254,0.34254
0.34397,0.34397
0.34506,0.34506
0.34557,0.34557
0.3437,0.3437
0.33792,0.33792
0.33171,0.33171
0.32739,0.32739
0.32352,0.32352
0.31875,0.31875
0.31547,0.31547
0.31685,0.31685
0.32494,0.32494
0.3383,0.3383
0.34661,0.34661
0.34889,0.34889
0.35174,0.35174
0.35515,0.35515
0.3587,0.3587
0.362,0.362
0.36476,0.36476
0.36676,0.36676
0.36792,0.36792
0.36853,0.36853
0.36893,0.36893
0.36937,0.36937
0.36977,0.36977
0.37001,0.37001
0.36957,0.36957
0.36377,0.36377
0.35188,0.35188
0.336,0.336
0.3188,0.3188
0.30273,0.30273
0.28939,0.28939
0.27742,0.27742
0.26482,0.26482
0.24975,0.24975
0.23129,0.23129
0.21177,0.21177
0.19376,0.19376
0.17854,0.17854
0.16894,0.16894
0.16672,0.16672
0.16782,0.16782
0.16708,0.16708
0.15968,0.15968
0.14268,0.14268
0.1195,0.1195
0.094873,0.094873
0.073198,0.073198
0.057148,0.057148
0.044404,0.044404
0.034851,0.034851
0.029247,0.029247
0.02794,0.02794
0.029824,0.029824
0.033511,0.033511
0.037983,0.037983
0.043385,0.043385
0.049453,0.049453
0.053233,0.053233
0.052088,0.052088
0.046798,0.046798
0.039253,0.039253
0.031308,0.031308
0.024688,0.024688
0.020146,0.020146
0.014958,0.014958
0.0063361,0.0063361
-0.0059257,-0.0059257
-0.021419,-0.021419
-0.03963,-0.03963
-0.059551,-0.059551
-0.080132,-0.080132
-0.10048,-0.10048
-0.11979,-0.11979
-0.13796,-0.13796
-0.15618,-0.15618
-0.17067,-0.17067
-0.17655,-0.17655
-0.1706,-0.1706
-0.15527,-0.15527
-0.13416,-0.13416
-0.11063,-0.11063
-0.087833,-0.087833
-0.06823,-0.06823
-0.052382,-0.052382
-0.040367,-0.040367
-0.03206,-0.03206
-0.02629,-0.02629
-0.02066,-0.02066
-0.013481,-0.013481
-0.0064505,-0.0064505
-0.0019622,-0.0019622
-0.0022444,-0.0022444
-0.0093696,-0.0093696
-0.024604,-0.024604
-0.04648,-0.04648
-0.072971,-0.072971
-0.10166,-0.10166
-0.12991,-0.12991
-0.1608,-0.1608
-0.19455,-0.19455
-0.22178,-0.22178
-0.23928,-0.23928
-0.25346,-0.25346
-0.26595,-0.26595
-0.27743,-0.27743
-0.28823,-0.28823
-0.29833,-0.29833
-0.30773,-0.30773
-0.31642,-0.31642
-0.32441,-0.32441
-0.33165,-0.33165
-0.33794,-0.33794
-0.34309,-0.34309
-0.347,-0.347
-0.34955,-0.34955
-0.35076,-0.35076
-0.3509,-0.3509
-0.34476,-0.34476
-0.33391,-0.33391
-0.32096,-0.32096
-0.30836,-0.30836
-0.29789,-0.29789
-0.28931,-0.28931
-0.28188,-0.28188
-0.27492,-0.27492
-0.26781,-0.26781
-0.26,-0.26
-0.25116,-0.25116
-0.24096,-0.24096
-0.22908,-0.22908
-0.21556,-0.21556
-0.20167,-0.20167
-0.18897,-0.18897
-0.17838,-0.17838
-0.16889,-0.16889
-0.15906,-0.15906
-0.14801,-0.14801
-0.13676,-0.13676
-0.12673,-0.12673
-0.11921,-0.11921
-0.11487,-0.11487
-0.11206,-0.11206
-0.10867,-0.10867
-0.10352,-0.10352
-0.09854,-0.09854
-0.0963,-0.0963
-0.098508,-0.098508
-0.10404,-0.10404
-0.11118,-0.11118
-0.11851,-0.11851
-0.12554,-0.12554
-0.13201,-0.13201
-0.13766,-0.13766
-0.14228,-0.14228
-0.14564,-0.14564
-0.14755,-0.14755
-0.14783,-0.14783
-0.14629,-0.14629
-0.14263,-0.14263
-0.13656,-0.13656
-0.12782,-0.12782
-0.11615,-0.11615
-0.10132,-0.10132
-0.083035,-0.083035
-0.06077,-0.06077
-0.034373,-0.034373
-0.0053727,-0.0053727
0.024388,0.024388
0.053194,0.053194
0.079452,0.079452
0.10217,0.10217
0.12239,0.12239
0.14158,0.14158
0.16034,0.16034
0.17612,0.17612
0.18576,0.18576
0.1873,0.1873
0.18267,0.18267
0.17467,0.17467
0.16587,0.16587
0.15868,0.15868
0.15533,0.15533
0.1572,0.1572
0.16282,0.16282
0.17009,0.17009
0.17708,0.17708
0.18198,0.18198
0.18316,0.18316
0.17908,0.17908
0.16909,0.16909
0.15569,0.15569
0.142,0.142
0.13045,0.13045
0.12142,0.12142
0.11486,0.11486
0.1112,0.1112
0.11212,0.11212
0.11628,0.11628
0.12156,0.12156
0.12598,0.12598
0.12771,0.12771
0.12542,0.12542
0.11938,0.11938
0.11013,0.11013
0.09787,0.09787
0.08268,0.08268
0.065232,0.065232
0.048492,0.048492
0.035799,0.035799
0.029441,0.029441
0.028261,0.028261
0.030357,0.030357
0.033958,0.033958
0.037418,0.037418
0.039202,0.039202
0.037883,0.037883
0.032926,0.032926
0.027002,0.027002
0.023387,0.023387
0.025129,0.025129
0.034221,0.034221
0.04914,0.04914
0.067625,0.067625
0.087566,0.087566
0.107,0.107
0.12411,0.12411
0.1372,0.1372
0.14493,0.14493
0.14711,0.14711
0.14381,0.14381
0.13509,0.13509
0.12102,0.12102
0.10181,0.10181
0.078249,0.078249
0.051384,0.051384
0.022792,0.022792
-0.0059022,-0.0059022
-0.033185,-0.033185
-0.058028,-0.058028
-0.080986,-0.080986
-0.10295,-0.10295
-0.12477,-0.12477
-0.14667,-0.14667
-0.16674,-0.16674
-0.18267,-0.18267
-0.1923,-0.1923
-0.19363,-0.19363
-0.18542,-0.18542
-0.16903,-0.16903
-0.14635,-0.14635
-0.11915,-0.11915
-0.089108,-0.089108
-0.057944,-0.057944
-0.027293,-0.027293
0.0013197,0.0013197
0.026477,0.026477
0.04686,0.04686
0.061244,0.061244
0.069154,0.069154
0.072798,0.072798
0.074897,0.074897
0.077985,0.077985
0.084417,0.084417
0.096384,0.096384
0.11512,0.11512
0.13857,0.13857
0.16398,0.16398
0.18884,0.18884
0.20924,0.20924
0.2202,0.2202
0.22591,0.22591
0.22922,0.22922
0.23201,0.23201
0.23565,0.23565
0.24106,0.24106
0.24842,0.24842
0.25656,0.25656
0.26448,0.26448
0.27157,0.27157
0.27746,0.27746
0.28187,0.28187
0.28458,0.28458
0.28535,0.28535
0.27853,0.27853
0.26091,0.26091
0.23641,0.23641
0.20979,0.20979
0.18545,0.18545
0.16753,0.16753
0.15886,0.15886
0.15819,0.15819
0.16338,0.16338
0.17264,0.17264
0.18523,0.18523
0.20064,0.20064
0.21797,0.21797
0.23451,0.23451
0.24817,0.24817
0.26042,0.26042
0.27348,0.27348
0.28624,0.28624
0.29063,0.29063
0.29597,0.29597
0.30181,0.30181
0.30769,0.30769
0.31326,0.31326
0.31829,0.31829
0.3226,0.3226
0.32609,0.32609
0.32875,0.32875
0.3306,0.3306
0.33162,0.33162
0.3318,0.3318
0.32678,0.32678
0.31762,0.31762
0.30655,0.30655
0.29414,0.29414
0.28051,0.28051
0.26594,0.26594
0.25137,0.25137
0.23783,0.23783
0.22591,0.22591
0.21465,0.21465
0.20279,0.20279
0.18917,0.18917
0.17269,0.17269
0.15266,0.15266
0.12964,0.12964
0.10449,0.10449
0.077765,0.077765
0.049047,0.049047
0.017714,0.017714
-0.01681,-0.01681
-0.055062,-0.055062
-0.097539,-0.097539
-0.14319,-0.14319
-0.18497,-0.18497
-0.21325,-0.21325
-0.22573,-0.22573
-0.23203,-0.23203
-0.23487,-0.23487
-0.23533,-0.23533
-0.23169,-0.23169
-0.22365,-0.22365
-0.21194,-0.21194
-0.19877,-0.19877
-0.18663,-0.18663
-0.17782,-0.17782
-0.17448,-0.17448
-0.17773,-0.17773
-0.18512,-0.18512
-0.19348,-0.19348
-0.19987,-0.19987
-0.20156,-0.20156
-0.19673,-0.19673
-0.18658,-0.18658
-0.17295,-0.17295
-0.15757,-0.15757
-0.14202,-0.14202
-0.12746,-0.12746
-0.11362,-0.11362
-0.099883,-0.099883
-0.0857,-0.0857
-0.070714,-0.070714
-0.055253,-0.055253
-0.039789,-0.039789
-0.024759,-0.024759
-0.010572,-0.010572
0.0024946,0.0024946
0.014591,0.014591
0.025676,0.025676
0.034573,0.034573
0.039907,0.039907
0.040399,0.040399
0.034859,0.034859
0.022181,0.022181
0.0025111,0.0025111
-0.019333,-0.019333
-0.037696,-0.037696
-0.048425,-0.048425
-0.052097,-0.052097
-0.050363,-0.050363
-0.044578,-0.044578
-0.035285,-0.035285
-0.02281,-0.02281
-0.0076806,-0.0076806
0.0087171,0.0087171
0.024869,0.024869
0.039364,0.039364
0.050892,0.050892
0.058233,0.058233
0.060674,0.060674
0.05923,0.05923
0.055035,0.055035
0.048214,0.048214
0.03865,0.03865
0.026234,0.026234
0.010868,0.010868
-0.0070902,-0.0070902
-0.025505,-0.025505
-0.041938,-0.041938
-0.05458,-0.05458
-0.063584,-0.063584
-0.069555,-0.069555
-0.073055,-0.073055
-0.074568,-0.074568
-0.074386,-0.074386
-0.072927,-0.072927
-0.071336,-0.071336
-0.070867,-0.070867
-0.072686,-0.072686
-0.077878,-0.077878
-0.08745,-0.08745
-0.10191,-0.10191
-0.11999,-0.11999
-0.14008,-0.14008
-0.16069,-0.16069
-0.18041,-0.18041
-0.19796,-0.19796
-0.21253,-0.21253
-0.22506,-0.22506
-0.23597,-0.23597
-0.24097,-0.24097
-0.24616,-0.24616
-0.25153,-0.25153
-0.25597,-0.25597
-0.25868,-0.25868
-0.26024,-0.26024
-0.26134,-0.26134
-0.26261,-0.26261
-0.26437,-0.26437
-0.2662,-0.2662
-0.26753,-0.26753
-0.2679,-0.2679
-0.26397,-0.26397
-0.25406,-0.25406
-0.24112,-0.24112
-0.22883,-0.22883
-0.22061,-0.22061
-0.21867,-0.21867
-0.22125,-0.22125
-0.22575,-0.22575
-0.22975,-0.22975
-0.23099,-0.23099
-0.22807,-0.22807
-0.22244,-0.22244
-0.21615,-0.21615
-0.21112,-0.21112
-0.20912,-0.20912
-0.21179,-0.21179
-0.22067,-0.22067
-0.23719,-0.23719
-0.26131,-0.26131
-0.27303,-0.27303
-0.27838,-0.27838
-0.28103,-0.28103
-0.27804,-0.27804
-0.26444,-0.26444
-0.24543,-0.24543
-0.22589,-0.22589
-0.21035,-0.21035
-0.20301,-0.20301
-0.20779,-0.20779
-0.22564,-0.22564
-0.24667,-0.24667
-0.26112,-0.26112
-0.26852,-0.26852
-0.27057,-0.27057
-0.26888,-0.26888
-0.26493,-0.26493
-0.25932,-0.25932
-0.24947,-0.24947
-0.23286,-0.23286
-0.20966,-0.20966
-0.18067,-0.18067
-0.14651,-0.14651
-0.10713,-0.10713
-0.062815,-0.062815
-0.015805,-0.015805
0.03134,0.03134
0.076238,0.076238
0.11667,0.11667
0.15093,0.15093
0.17886,0.17886
0.20069,0.20069
0.21342,0.21342
0.21972,0.21972
0.2218,0.2218
0.21827,0.21827
0.20691,0.20691
0.18712,0.18712
0.1595,0.1595
0.12925,0.12925
0.10242,0.10242
0.083411,0.083411
0.071525,0.071525
0.064915,0.064915
0.061858,0.061858
0.06142,0.06142
0.065417,0.065417
0.076206,0.076206
0.095216,0.095216
0.12071,0.12071
0.1503,0.1503
0.18177,0.18177
0.21305,0.21305
0.23213,0.23213
0.24297,0.24297
0.2508,0.2508
0.25619,0.25619
0.25936,0.25936
0.26034,0.26034
0.25577,0.25577
0.24266,0.24266
0.22225,0.22225
0.20343,0.20343
0.19436,0.19436
0.19459,0.19459
0.20169,0.20169
0.21392,0.21392
0.23181,0.23181
0.25639,0.25639
0.26834,0.26834
0.27863,0.27863
0.28958,0.28958
0.30021,0.30021
0.30981,0.30981
0.318,0.318
0.32454,0.32454
0.32928,0.32928
0.33209,0.33209
0.33278,0.33278
