dis, vel, acc, tacc, force, scale, im, gm
0.012136272684722128,0.0972550254457186,0.9855760280762025,0.6507201726544929,0.6478107642074322,0.3142511646148161,0.05000000000000001,sv01
0.014224953097255636,0.11399283877160389,1.1551959269020387,0.7627106094197135,0.7593004850944504,0.3683345120475979,0.058605114876674025,sv01
0.016678770071304465,0.13361126822656055,1.3540078000231988,0.885962330485222,0.8807821159766993,0.43172572783186264,0.06869118979416314,sv01
0.01864652202160355,0.15247047732815153,1.5606146888421206,0.9737649106829558,0.9660424663282067,0.5060267174960402,0.08051310137804697,sv01
0.020037002278814418,0.1668568473434912,1.7548917983851458,1.0296258777584149,1.0201277763388208,0.5931150781904342,0.09436959110675489,sv01
0.02278652631771872,0.17997669324544746,1.9630757762293234,1.0752899716828472,1.0640713953837184,0.6951915458487574,0.11061081455352244,sv01
0.027091281916583367,0.19287781420216243,2.194508352706511,1.1723672696135257,1.1535765407909482,0.8148356081151804,0.12964718987023338,sv01
0.03310880756115917,0.2060907163360042,2.4559724021344094,1.266346024577111,1.241563416814968,0.9550706883838933,0.15195976911565987,sv01
0.04064368981658106,0.22113560529647514,2.751844879120518,1.357638108498321,1.3256183858719703,1.1194405481616438,0.1781123945131221,sv01
0.04922856279506097,0.23843936536112192,3.0870309812952264,1.4432696470407427,1.4022190509332129,1.312098838452401,0.20876594682802002,sv01
0.05797168598787666,0.26425536444698955,3.4691715251360957,1.522692558558917,1.469917081713601,1.53791406314107,0.24469504592387462,sv01
0.06710686414781529,0.29056245215458,3.924177874596363,1.5999235714641804,1.530425632352547,1.802592606816698,0.28680762552243394,sv01
0.07569989080513205,0.31668370680364966,4.450534775461619,1.6740533275423586,1.5852785391772308,2.112822935966717,0.3361678768249668,sv01
0.0934556739236363,0.3539927561188959,5.083726474803238,1.761865619250874,1.63018967170807,2.4764446175280215,0.3940231407834955,sv01
0.117360990727285,0.39984652491401174,5.800986797367753,1.8545957019991417,1.6343333333333332,2.902646425919015,0.46183542859369303,sv01
0.15184899390714013,0.4605022702155547,6.622370926067838,1.9495076784327732,1.6343333333333332,3.402198544747021,0.541318366937027,sv01
0.19572772772626237,0.5525998447724431,7.566088160191241,2.0375995378217784,1.6343333333333332,3.9877247309630466,0.6344805015839609,sv01
0.2470220279132066,0.6713906906986562,8.655400238382423,2.1248533476560016,1.6343333333333332,4.674021319092867,0.7436760536467556,sv01
0.28039175636451436,0.8222708166569008,9.911574215976216,2.235086811675333,1.6343333333333332,5.478431126829215,0.8716644110999936,sv01
0.3460393103093226,1.004124283808154,11.363367953522953,2.367949489915382,1.6343333333333332,6.421281710635457,1.0216798589284706,sv01
0.43877337089635254,1.2130116341624182,13.043767229905425,2.520563202776031,1.6343333333333332,7.526399046145532,1.1975133099937418,sv01
0.7050032927152751,1.4373109751750355,15.050321684802675,2.684436961364466,1.6343333333333332,8.821709614140973,1.4036081019705877,sv01
1.139993340876144,1.6745453614542327,17.476932534585053,2.8577611020885616,1.6343333333333332,10.339946106907828,1.6451722811563336,sv01
1.6641493035587875,1.9372831826765373,20.338230229364484,3.0497181274309293,1.6343333333333332,12.119474588279024,1.9283102105817345,sv01
2.094691314487163,2.225810872377224,23.697339993745526,3.2605173065753275,1.6343333333333332,14.205264009820477,2.2601768281801204,sv01
2.3604609269109114,2.5576526087436666,27.60778134901833,3.5029618556737683,1.6343333333333332,16.650022582980238,2.6491584531418533,sv01
2.591952523969978,2.945658286204387,32.172745318345434,3.7864399454090547,1.6343333333333332,19.51552972349546,3.1050847094578056,sv01
2.789245346923838,3.388414596779341,37.534376191275435,4.10991900881203,1.6343333333333332,22.874197226491958,3.6394769219915735,sv01
2.975105515180143,3.9581836518627007,43.85117230688923,4.526193957112653,1.6343333333333332,26.810899123405186,4.265839262086402,sv01
3.074330199998163,4.62030063190711,51.289205235723436,5.009938571141625,1.6343333333333332,31.425116461481597,4.999999999999999,sv01
0.012285166638836671,0.09209671556950692,0.912212438507231,0.6586212931607384,0.6557584355152976,0.3951024629294351,0.09436959110675489,sv02
0.01439947204296207,0.1079467719143064,1.0692062950129433,0.7719715309181701,0.7686159688944376,0.4631005045607274,0.11061081455352244,sv02
0.016883526801746155,0.12612710991429146,1.2532191549219314,0.8926666411913258,0.8874447319235855,0.5428011653845426,0.12964718987023338,sv02
0.018784390833458068,0.1439065913541378,1.468901050796963,0.9734419672215072,0.9641221303768888,0.6362184930510729,0.15195976911565987,sv02
0.02175242326876843,0.16745832165859809,1.7215596704732479,1.0730683334457947,1.0596901434024424,0.745713157438451,0.1781123945131221,sv02
0.026310528754731714,0.18790229386049817,2.020240219650265,1.122692156752215,1.1100348636929298,0.8740521051345541,0.20876594682802002,sv02
0.02666073120024392,0.20571820065345706,2.376447950880757,1.1893886925535604,1.1706906707193876,1.0244784805921858,0.24469504592387462,sv02
0.03199445178694088,0.22393390490478127,2.8002962433189946,1.2720418461116463,1.2477995620165863,1.2007935808757102,0.28680762552243394,sv02
0.038939036391294535,0.2481783725826191,3.302754656540907,1.3513339035497856,1.3202115029141477,1.4074529150078745,0.3361678768249668,sv02
0.04645904523140141,0.2893919226411654,3.892930272224585,1.426945901082508,1.3870497920265472,1.6496787953509235,0.3940231407834955,sv02
0.05856292927659047,0.33290073179891166,4.577706947166266,1.4972533096565386,1.4462188810948011,1.9335923062230815,0.46183542859369303,sv02
0.07267657931759164,0.380792553916053,5.37560431640252,1.597822833835811,1.5349431686731774,2.2663679846171334,0.541318366937027,sv02
